Ref	Sample	Mutation	lagging_ts	leading_uts	ts_lagging_wg	uts_leading_wg	chisq_pvalue	P_adjust_chisq	flag_chisq	binom_pvalue	P_adjust_binom	flag_binom
T_9	EXO1_KO22_d3	[DelT]9	1	3	143396	125158	0.254931781422848	0.885281086066907		0.344657034562845	1	
T_9	POD478_2	[DelT]9	1	1	143396	125158	0.923310816886139	1		1	1	
T_9	RPE1_WT_U1	[DelT]9	3	1	143396	125158	0.386393646472041	0.933177108460778		0.628451038397637	1	
T_9	DheML6d1	[InsT]9	258	241	143396	125158	0.448594189092513	1		0.47284513555426	1	
T_9	POLE_L424V_d1	[InsT]9	61	48	143396	125158	0.590995300736152	1		0.631750314928579	1	
T_9	RPE1_c2_MSH2_7_3	[InsT]9	139	130	143396	125158	0.571118374143845	1		0.582708680993798	1	
T_9	DheML6d3	[DelT]9	278	259	143396	125158	0.449905290695698	1		0.462281099404014	1	
T_9	MSH3_KO5_d1	[DelT]9	4	5	143396	125158	0.590361887956208	1		0.74200840370386	1	
T_9	RPE1_c2_OGG1_11_2	[DelT]9	0	2	143396	125158	0.130089211570872	0.885281086066907		0.217197078046311	1	
T_9	SETD2_KO19_d4	[DelT]9	0	1	143396	125158	0.284446938989116	0.885281086066907		0.466044073072827	1	
T_9	MSH3_KO5_d1	[InsT]9	0	0	143396	125158	1	1		1	1	
T_9	POLE_P8_2	[InsT]9	30	31	143396	125158	0.509273679119215	1		0.523591293740923	1	
T_9	POD689_2	[InsT]9	1	1	143396	125158	0.923310816886139	1		1	1	
T_9	E_MSHd2	[DelT]9	94	109	143396	125158	0.0428608134427282	0.618724348331401		0.0486256132661349	0.749888975670514	
T_9	POLE_P8_5	[DelT]9	2	2	143396	125158	0.891712182673567	1		1	1	
T_9	POLE_L424V_d1	[DelT]9	9	6	143396	125158	0.608119924056053	1		0.796960391169609	1	
T_9	EXO1_KO22_d3	[InsT]9	1	6	143396	125158	0.0380524694500067	0.593989767024496		0.0554470179131111	0.788579810319802	
T_9	POD478_2	[InsT]9	13	11	143396	125158	0.939638415461138	1		1	1	
T_9	RPE1_WT_U1	[InsT]9	6	4	143396	125158	0.675460278458571	1		0.759529091287173	1	
T_9	MLH_A	[DelT]9	395	310	143396	125158	0.16111361478609	0.885281086066907		0.162691271466099	1	
T_9	POLE_L424V_d2	[DelT]9	6	3	143396	125158	0.424808394934524	0.996592623585281		0.516829791962721	1	
T_9	RPE1_c2_MSH2_9_2	[DelT]9	308	265	143396	125158	0.864136211099342	1		0.867114503216641	1	
T_9	DheML6d3	[InsT]9	271	248	143396	125158	0.590028514785407	1		0.597737919793808	1	
T_9	POLE_L424V_d2	[InsT]9	21	34	143396	125158	0.0237104325280867	0.505822560599183		0.0297777846025478	0.595555692050956	
T_9	RPE1_c2_OGG1_11_2	[InsT]9	1	2	143396	125158	0.486062395938814	1		0.601380016322725	1	
T_9	SETD2_KO19_d4	[InsT]9	1	3	143396	125158	0.254931781422848	0.885281086066907		0.344657034562845	1	
